Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-01-20,Cairns,22.7,32.4,0,NA,NA,NE,28,SE,N,9,17,68,61,1010,1006.2,NA,2,28.7,31.4,No,Yes
2017-01-21,Cairns,23.9,32.5,3.6,NA,NA,NNE,30,N,N,6,13,73,73,1009.3,1006.1,NA,7,30.5,30.3,Yes,No
2017-01-22,Cairns,24.7,32.5,0,NA,NA,NE,31,SE,NE,13,19,71,70,1009.6,1007.8,NA,8,30.3,31.3,No,No
2017-01-23,Cairns,25.6,33.4,0,NA,NA,ENE,35,SSE,ESE,13,26,74,58,1011.1,1009.2,2,NA,29.5,32.9,No,No
2017-01-01,GoldCoast,22.9,30.9,0,NA,NA,NNE,41,NNW,NNE,22,31,76,82,1006.2,1004.2,NA,NA,29.6,28.6,No,No
2017-01-02,GoldCoast,22.9,29.8,0,NA,NA,S,59,NNE,NNE,19,31,86,80,1008.1,1005.2,NA,NA,27.1,28,No,Yes
2017-01-03,GoldCoast,21.7,26.2,33.8,NA,NA,SSE,57,S,SSE,33,43,100,98,1012.5,1012.4,NA,NA,22.5,23.2,Yes,Yes
2017-01-04,GoldCoast,21.1,28.6,14.6,NA,NA,SSE,54,SSE,SSE,39,39,76,76,1015.8,1014.4,NA,NA,25.9,27.3,Yes,No
2017-01-05,GoldCoast,21.9,29.9,0,NA,NA,SSE,43,S,SE,28,20,79,72,1015,1012.4,NA,NA,25.3,28.6,No,No
2017-01-06,GoldCoast,21.8,30.3,0,NA,NA,SE,46,SSE,SE,26,28,76,72,1013.6,1012.3,NA,NA,27.9,28.2,No,Yes
2017-01-07,GoldCoast,21.7,28.9,5,NA,NA,SE,61,SE,SE,39,33,67,59,1014.9,1012.4,NA,NA,25.5,28.4,Yes,No
2017-01-08,GoldCoast,20.9,29.3,0,NA,NA,SE,46,ESE,ESE,26,28,57,62,1014.4,1012.3,NA,NA,27.1,27.3,No,No
2017-01-09,GoldCoast,19.8,29.5,0,NA,NA,ENE,39,SE,ENE,13,28,68,87,1014.1,1012,NA,NA,27.7,25.3,No,No
2017-01-10,GoldCoast,22.6,30.5,0,NA,NA,NNE,43,NNE,NNE,19,37,76,72,1014.3,1011.8,NA,NA,29,29.1,No,No
2017-01-11,GoldCoast,23.3,30.9,0,NA,NA,NNE,41,NW,NNE,19,31,75,82,1012.9,1008.9,NA,NA,27.5,27.3,No,No
2017-01-12,GoldCoast,23.3,29.4,0,NA,NA,SSE,31,SSE,NNE,19,9,82,83,1012.4,1008.8,NA,NA,26.4,27.1,No,No
2017-01-13,GoldCoast,22.3,30.3,0.8,NA,NA,N,33,SSE,NNE,9,24,94,81,1012.3,1008.8,NA,NA,25.6,28.7,No,No
2017-01-14,GoldCoast,24.6,33,0,NA,NA,NNE,39,NNW,N,24,30,71,87,1008,1005,NA,NA,30.3,27,No,Yes
2017-01-15,GoldCoast,21.8,27.7,26.8,NA,NA,S,48,NNW,ENE,2,19,100,88,1009.1,1008.9,NA,NA,24.4,27.6,Yes,Yes
2017-01-16,GoldCoast,21.2,28.4,5.4,NA,NA,SE,20,SE,ESE,17,17,87,83,1015.6,1014.2,NA,NA,25.6,27.7,Yes,No
2017-01-17,GoldCoast,22.6,29.4,0,NA,NA,E,26,ENE,NNE,19,19,99,78,1017.3,1014.4,NA,NA,24.4,28.7,No,No
2017-01-18,GoldCoast,22.9,33.4,0,NA,NA,NNW,41,NW,N,26,31,59,76,1012.9,1007.9,NA,NA,28.7,27.8,No,No
2017-01-19,GoldCoast,23.8,29,0,NA,NA,S,54,SSE,SSE,35,37,72,74,1011.1,1009.8,NA,NA,27.5,26.9,No,No
2017-01-20,GoldCoast,22.8,30.1,0.6,NA,NA,NNE,46,NA,NNE,0,33,100,78,1009.2,1003.2,NA,NA,24.3,29.4,No,Yes
2017-01-21,GoldCoast,24.2,29.2,7.8,NA,NA,SSE,54,W,SSE,9,39,84,97,1006.8,1008.9,NA,NA,28.5,24.5,Yes,NA
2017-01-22,GoldCoast,21.5,28.5,NA,NA,NA,NA,NA,S,SE,22,31,76,60,1016.5,1015,NA,NA,24.6,27.6,NA,No
2017-01-23,GoldCoast,22.5,29.5,0,NA,NA,SE,37,SSE,ENE,17,11,64,50,1017.1,1014.9,NA,NA,24.9,27.9,No,No
2017-01-01,Townsville,25.3,33.9,0,8,NA,ENE,37,ENE,ENE,11,30,58,61,1004.6,1001.5,NA,NA,31.2,31.6,No,No
2017-01-02,Townsville,27.3,34.9,0,10,NA,SSW,46,NNW,ENE,9,13,70,60,1005.4,1002,8,3,29.8,31.7,No,No
2017-01-03,Townsville,24.2,34.4,0.4,6.2,NA,NNW,39,WNW,NNE,7,26,56,48,1005.6,1002.4,NA,NA,31.3,32.8,No,No
2017-01-04,Townsville,25.6,33.6,0,8,NA,ENE,39,SE,ENE,11,28,70,68,1006.6,1003.7,8,3,29.7,30.5,No,Yes
2017-01-05,Townsville,24.7,33.3,5.2,8,NA,ENE,33,SSW,ENE,13,26,72,64,1006.2,1002.2,8,8,28.8,31.9,Yes,Yes
2017-01-06,Townsville,24.7,31.3,34.8,7.6,NA,ESE,56,SSE,SE,17,17,91,97,1003.9,1000.9,8,6,26.6,26,Yes,Yes
2017-01-07,Townsville,24.7,31.4,36.2,4.6,NA,ESE,39,S,ESE,13,26,78,78,1002.9,1000.7,8,8,27.7,27.8,Yes,No
2017-01-08,Townsville,25.1,32.5,0,8,NA,SE,56,ESE,ESE,11,26,64,58,1005.3,1003.9,6,6,29.2,31.6,No,No
2017-01-09,Townsville,25.7,32.7,0.6,6.6,NA,ESE,52,SSE,ESE,17,33,66,62,1008.1,1005.1,8,NA,29.1,32.2,No,No
2017-01-10,Townsville,26,33.1,0,7.6,NA,ENE,50,ESE,E,28,35,63,61,1009.1,1006.7,1,NA,30.4,32,No,No
2017-01-11,Townsville,25.6,32.7,0.8,9.8,NA,E,50,ESE,E,28,35,68,65,1010,1007.1,8,1,30.1,31.5,No,Yes
2017-01-12,Townsville,26,31.5,18.8,9,NA,NNE,37,E,N,17,22,84,69,1009.3,1006.9,8,NA,28.9,30.8,Yes,No
2017-01-13,Townsville,26.8,32.3,0.4,6.8,NA,NNE,31,NNW,NE,22,19,80,71,1011.1,1008.4,8,8,28.1,31.1,No,Yes
2017-01-14,Townsville,27.1,32.5,1.4,6.2,NA,NNW,30,NNW,SSW,7,13,76,92,1009.9,1008.8,NA,6,29.9,27.1,Yes,Yes
2017-01-15,Townsville,24.8,28.9,6.2,3.2,NA,WSW,33,NE,WNW,13,7,89,91,1009.9,1007.6,8,8,26.4,25.7,Yes,Yes
2017-01-16,Townsville,24.2,30.5,32.4,4,NA,NNW,39,SE,ENE,11,28,89,75,1010.3,1008.7,8,6,26.9,29.4,Yes,Yes
2017-01-17,Townsville,25.4,31,4.4,6.2,NA,ENE,37,NE,ENE,11,28,78,73,1013.6,1010.9,8,1,28.4,30,Yes,No
2017-01-18,Townsville,25.5,31.3,0,8,NA,NE,33,ENE,ENE,13,24,64,64,1013.6,1010.1,4,4,29.8,30.4,No,No
2017-01-19,Townsville,25.3,32.8,0,8,NA,ENE,30,SSW,NE,9,22,66,50,1011.3,1007,1,NA,29.9,31.9,No,No
2017-01-20,Townsville,24.8,32.6,0,10.8,NA,NE,31,NA,ENE,0,24,55,47,1009.8,1005.7,NA,NA,30,31.5,No,No
2017-01-21,Townsville,24.2,33,0,9,NA,NE,33,NE,ENE,7,20,67,64,1009.4,1006.2,NA,NA,29.8,31.9,No,No
2017-01-22,Townsville,25.5,32.4,0,7.4,NA,ENE,39,ENE,ENE,13,26,56,63,1010,1008.7,NA,NA,30.2,31.7,No,No
2017-01-23,Townsville,26.3,32.9,0.2,11.8,NA,ESE,39,E,ENE,22,24,60,59,1011.7,1009.8,1,NA,30.6,31.5,No,Yes
2017-01-01,Adelaide,16.3,23.7,0,NA,NA,WSW,39,SW,SW,17,17,72,57,1011.9,1012.8,NA,NA,18.3,22.6,No,No
2017-01-02,Adelaide,15.7,24.6,0.2,NA,NA,SSE,33,SE,ESE,15,17,59,42,1019.7,1018.4,NA,NA,18.2,23.6,No,No
2017-01-03,Adelaide,13.6,27.8,0,NA,NA,SE,26,WSW,ENE,9,7,56,28,1019.9,1016.3,NA,NA,18.5,27.3,No,No
2017-01-04,Adelaide,18.5,33.3,0,NA,NA,SE,39,WSW,ESE,6,15,43,27,1015,1012.8,NA,NA,25.7,32.8,No,No
2017-01-05,Adelaide,23.5,35.8,0,NA,NA,ESE,50,NE,E,6,9,35,33,1012.2,1009.5,NA,NA,29.7,34.9,No,No
2017-01-06,Adelaide,24,39.5,0,NA,NA,NNE,30,NE,ENE,9,9,34,18,1011.1,1008.2,NA,NA,31.4,38.3,No,No
2017-01-07,Adelaide,31.4,40.7,0,NA,NA,SW,44,NE,WNW,11,19,26,17,1006.7,1003.2,NA,NA,34.5,39.2,No,No
2017-01-08,Adelaide,20.9,28,0,NA,NA,SW,28,SW,SW,7,13,57,49,1009.8,1010.4,NA,NA,22.6,25.6,No,No
2017-01-09,Adelaide,20.2,30.4,0,NA,NA,SW,24,ESE,WNW,6,9,70,38,1012.7,1011.3,NA,NA,20.9,28.9,No,No
2017-01-10,Adelaide,19.5,29.3,0,NA,NA,WSW,35,NW,SW,4,15,60,50,1012.6,1011.5,NA,NA,23.6,26.7,No,No
2017-01-11,Adelaide,15.8,28,0,NA,NA,WSW,33,S,WSW,9,19,59,50,1015.3,1013.4,NA,NA,20.3,25.5,No,No
2017-01-12,Adelaide,15.7,37.2,0,NA,NA,WNW,39,NNE,NE,2,13,45,22,1011.2,1005.8,NA,NA,22,34.2,No,Yes
2017-01-13,Adelaide,21.7,23.4,11.8,NA,NA,W,44,NNE,SW,6,19,95,65,1002.5,1005.5,NA,NA,21.9,22.4,Yes,Yes
2017-01-14,Adelaide,17,23.3,7.8,NA,NA,WSW,37,SW,WSW,15,19,55,46,1015.2,1017,NA,NA,18,22.5,Yes,No
2017-01-15,Adelaide,13.8,26.1,0,NA,NA,WSW,28,SSE,SW,7,13,62,48,1020.7,1017.3,NA,NA,17.8,24.9,No,No
2017-01-16,Adelaide,15.1,36.1,0,NA,NA,W,26,ESE,W,2,11,46,17,1014,1010.8,NA,NA,23.8,34.2,No,No
2017-01-17,Adelaide,18.7,41.1,0,NA,NA,SSE,41,NE,NW,2,17,30,7,1008.6,1006.3,NA,NA,29.1,39.9,No,No
2017-01-18,Adelaide,18.4,27.2,0,NA,NA,ESE,30,S,ENE,6,9,63,34,1016.1,1013.8,NA,NA,19,25.8,No,No
2017-01-19,Adelaide,18.8,38.2,0,NA,NA,NW,74,ENE,NNE,6,11,39,24,1009.1,1002.8,NA,NA,23.9,36.5,No,Yes
2017-01-20,Adelaide,18.2,24.3,21,NA,NA,SSW,44,S,S,17,13,74,48,1005.2,1008.4,NA,NA,18.4,23.3,Yes,No
2017-01-21,Adelaide,13.2,26.5,0,NA,NA,WSW,28,W,SW,4,15,61,42,1016,1013.8,NA,NA,18.3,25.5,No,No
2017-01-22,Adelaide,17.3,34.2,0,NA,NA,N,30,NNE,W,9,13,32,24,1013.3,1009.3,NA,NA,25.7,32.7,No,No
2017-01-23,Adelaide,24.5,33,0,NA,NA,WSW,37,NE,W,7,6,25,79,1004.9,1006.2,NA,NA,30.8,25.6,No,Yes
2017-01-01,MountGambier,13.7,20.2,1.2,NA,NA,SW,41,WSW,SW,17,28,100,81,1008.8,1011,8,8,15.3,18,Yes,No
2017-01-02,MountGambier,12,20.8,1,NA,NA,S,39,SSW,SSE,24,30,100,69,1019.8,1020.3,8,8,16.2,18.4,No,No
2017-01-03,MountGambier,12.7,23.3,0,NA,NA,S,48,SE,S,28,30,68,60,1022.3,1019.3,1,NA,17.1,22.5,No,No
2017-01-04,MountGambier,10.2,28.2,0,NA,NA,S,39,SE,S,19,22,80,58,1018.6,1015.7,1,NA,18.4,26.4,No,No
2017-01-05,MountGambier,14.4,30,0,NA,NA,S,39,SSE,SSW,19,28,NA,72,1016.1,1012.7,8,NA,17.4,28.7,No,No
2017-01-06,MountGambier,16.3,38.2,0,NA,NA,NW,35,NE,N,19,13,69,36,1013.2,1010.6,NA,NA,25.7,37.3,No,No
2017-01-07,MountGambier,22.8,39,0,NA,NA,NNE,48,NNE,N,24,24,40,24,1009.1,1004,NA,1,31.3,37.7,No,No
2017-01-08,MountGambier,16.5,23.9,0,NA,NA,W,39,W,WNW,17,26,80,65,1008.4,1009.8,8,1,19.4,22.3,No,No
2017-01-09,MountGambier,11.9,26.1,0,NA,NA,SW,35,E,SSW,9,22,80,56,1013.2,1011.5,8,NA,17.3,24.9,No,No
2017-01-10,MountGambier,11.6,24.6,0,NA,NA,W,39,SW,WSW,11,24,73,57,1012.9,1011,3,NA,17.6,22.8,No,No
2017-01-11,MountGambier,13.1,23.2,0,NA,NA,W,56,WSW,WSW,22,28,84,59,1012.8,1013,8,3,17.4,21,No,No
2017-01-12,MountGambier,7.5,32.7,0,NA,NA,N,33,ENE,N,11,11,78,32,1012.8,1007.4,NA,NA,17.6,29.2,No,Yes
2017-01-13,MountGambier,17.2,21.6,12,NA,NA,WNW,61,NNW,W,20,41,NA,76,997.1,1001.4,8,4,20.3,20.8,Yes,Yes
2017-01-14,MountGambier,14.5,20.4,7.4,NA,NA,W,61,WSW,WSW,37,28,92,82,1010.9,1014.7,8,8,15.8,18.8,Yes,No
2017-01-15,MountGambier,12.4,22,0,NA,NA,SW,33,W,SW,13,17,81,62,1020.1,1018.5,8,4,15.8,20.7,No,No
2017-01-16,MountGambier,8.9,32.8,0,NA,NA,W,50,NE,NNW,9,20,91,43,1014.8,1010.5,NA,NA,16.8,31.2,No,No
2017-01-17,MountGambier,15,29,0,NA,NA,SSW,37,WNW,SSW,13,22,72,NA,1008.8,1006.6,8,8,21.5,26.5,No,No
2017-01-18,MountGambier,13.4,22,0,NA,NA,SSE,46,SSE,S,24,26,NA,NA,1016.1,1016.5,NA,2,18.5,19.9,No,No
2017-01-19,MountGambier,7.3,NA,0,NA,NA,NA,NA,ESE,ENE,26,13,NA,25,1013.4,1007.2,1,8,15.3,24.6,No,Yes
2017-01-20,MountGambier,13.2,20.7,29.4,NA,NA,SSW,54,SSW,SSW,28,33,88,55,1002.8,1007.3,8,5,14.1,18.1,Yes,No
2017-01-21,MountGambier,8.6,23.9,0,NA,NA,S,39,WNW,S,11,19,73,54,1015.9,1015.2,NA,NA,16.8,22.5,No,No
2017-01-22,MountGambier,11.1,31.2,0,NA,NA,NW,39,NE,SSE,13,15,62,38,1013.9,1010.9,NA,NA,19.9,30.3,No,No
2017-01-23,MountGambier,18.3,29.8,0,NA,NA,W,48,N,WSW,9,13,47,72,1004.5,1004.7,5,8,26.1,21.8,No,Yes
2017-01-01,Nuriootpa,12.5,23.2,0,6.6,10.6,SW,43,SW,WSW,24,20,80,50,1010.7,1011.1,7,NA,17.3,21.5,No,No
2017-01-02,Nuriootpa,13.5,24.3,0,7,11.8,S,41,SSE,S,22,20,64,40,1018.2,1017.1,5,NA,16.5,23,No,No
2017-01-03,Nuriootpa,10.8,27,0,8,12.8,SSE,39,ESE,SE,20,17,66,23,1018.7,1015.6,1,NA,15.1,25.3,No,No
2017-01-04,Nuriootpa,15.1,32.7,0,10.4,12.6,SE,46,ESE,E,13,15,42,22,1014.8,1012.5,5,NA,22.6,31.3,No,No
2017-01-05,Nuriootpa,20.4,34.8,0,11.4,11,SE,48,ESE,ESE,13,15,52,31,1012.4,1009.9,6,NA,24.1,32.2,No,No
2017-01-06,Nuriootpa,20,37.7,0,10.4,13.6,NE,39,ENE,NE,20,13,40,19,1011.6,1008.8,1,NA,28,36.7,No,No
2017-01-07,Nuriootpa,25.5,40,0,14,9.4,SW,50,NE,NW,15,17,26,12,1007.7,1003.9,4,NA,32.1,38.2,No,No
2017-01-08,Nuriootpa,19.8,27.5,0,12.4,1.9,WSW,26,NW,WSW,6,13,60,46,1009.2,1009.3,7,NA,22,27.1,No,Yes
2017-01-09,Nuriootpa,16.5,27,1.3,5.3,2.9,ENE,26,E,N,11,2,93,86,1012.3,1011.4,8,NA,16.6,21.2,Yes,Yes
2017-01-10,Nuriootpa,16.1,30.1,2.4,3.1,11.4,WSW,35,ENE,WSW,13,22,70,47,1011.8,1009.9,7,NA,21,29.1,Yes,No
2017-01-11,Nuriootpa,9.8,28.3,0,8,13.4,SE,37,NNW,SW,4,19,72,32,1014.2,1012,2,NA,17.3,27.2,No,No
2017-01-12,Nuriootpa,13.3,34.8,0,8,11.6,ESE,37,E,N,20,17,61,21,1011.5,1006.5,3,NA,17.4,32.3,No,Yes
2017-01-13,Nuriootpa,17.3,22.1,1.8,9.8,4.7,W,54,W,WSW,19,26,95,89,1002.1,1004.4,8,NA,20.8,18.3,Yes,Yes
2017-01-14,Nuriootpa,14.4,23.5,5.6,4.4,12.9,WSW,46,SW,W,28,22,59,47,1013.8,1015.2,3,NA,16.7,22.1,Yes,No
2017-01-15,Nuriootpa,11.4,28.8,0,8,12.5,SE,31,E,ESE,15,11,64,28,1019.2,1016.1,2,NA,16,26.9,No,No
2017-01-16,Nuriootpa,15.2,35.5,0,8,13.5,WSW,33,NE,W,13,17,44,11,1013.9,1010.4,0,NA,22.7,34.2,No,No
2017-01-17,Nuriootpa,13.2,39.9,0,11.6,13.5,SE,57,ENE,W,7,24,28,5,1009.2,1006.3,1,NA,29.1,39.1,No,No
2017-01-18,Nuriootpa,16.1,26.4,0,16,10.5,SE,54,SE,SE,22,20,77,33,1015.2,1013.3,7,NA,17,25.3,No,No
2017-01-19,Nuriootpa,16.5,34.9,0,9.6,7.9,W,65,ENE,NE,17,19,37,28,1009.8,1003.9,6,NA,21.3,30.5,No,Yes
2017-01-20,Nuriootpa,16.8,23.4,19.2,10.4,9,WSW,46,WSW,SSW,20,19,91,49,1003.5,1006.8,8,NA,17.3,21.8,Yes,No
2017-01-21,Nuriootpa,11.6,26.8,0,6.4,13.7,SE,37,E,E,17,13,65,31,1015.2,1013,1,NA,15.3,24.6,No,No
2017-01-22,Nuriootpa,13.5,33.2,0,8.6,11,ENE,48,NE,NE,17,13,42,16,1012.9,1009.4,2,NA,22.3,31.8,No,No
2017-01-23,Nuriootpa,21.6,33.9,0,10.4,3.6,W,46,NE,SW,9,13,30,47,1005.2,1004.9,6,NA,28.9,29.4,No,Yes
2017-01-01,Woomera,18.5,30.1,0,NA,NA,SSW,57,S,SSW,35,33,67,32,1010.8,1010,NA,NA,19.9,28.7,No,No
2017-01-02,Woomera,16.5,30.9,0,NA,NA,SSE,54,SE,SE,31,31,56,26,1016.3,1013.4,NA,NA,19.3,28.9,No,No
2017-01-03,Woomera,17.4,32.4,0,NA,NA,SSE,44,SE,SE,28,19,50,20,1015.8,1011.8,NA,NA,22.1,30.1,No,No
2017-01-04,Woomera,19.9,37.6,0,NA,NA,SE,35,SSE,SSW,26,20,37,16,1011.6,1008.8,NA,NA,25.9,35.3,No,No
2017-01-05,Woomera,23.8,41.2,0,NA,NA,E,59,SE,ENE,24,15,43,21,1009.6,1005.8,1,1,27.6,38.9,No,No
2017-01-06,Woomera,23.8,40.7,0.2,NA,NA,ENE,39,ENE,NE,22,17,42,19,1007.9,1005.1,NA,NA,30.4,39.2,No,No
2017-01-07,Woomera,27,42.3,0,NA,NA,S,69,NNE,N,33,24,30,16,1005.9,1002.5,NA,4,33.7,41.3,No,No
2017-01-08,Woomera,26.2,32.7,0,NA,NA,S,50,ESE,S,24,22,62,52,1007.4,1006.9,6,8,27,30.3,No,No
2017-01-09,Woomera,23.8,33.1,0,NA,NA,S,50,S,S,20,33,71,49,1010,1008.8,7,1,24.1,30.2,No,No
2017-01-10,Woomera,21.7,34.5,0,NA,NA,SE,37,SSE,SSW,19,22,71,36,1010.5,1008.8,6,2,24,33.5,No,No
2017-01-11,Woomera,19.4,33.8,0,NA,NA,SE,46,SSE,SSE,20,22,65,25,1012.1,1010,8,5,21,31.4,No,No
2017-01-12,Woomera,21,38,0,NA,NA,NNE,39,ESE,N,22,28,42,22,1007.9,1004.8,2,3,26.8,35.1,No,Yes
2017-01-13,Woomera,23.6,26.4,1.6,NA,NA,W,57,SSW,SSW,26,24,93,99,1001.7,1005.1,7,8,24,23.4,Yes,Yes
2017-01-14,Woomera,14.2,28.3,29.4,NA,NA,S,48,S,SSE,30,26,69,44,1014.6,1014.3,NA,NA,17.2,25.8,Yes,No
2017-01-15,Woomera,15.7,31.5,0,NA,NA,SSE,46,SE,SSE,28,13,62,29,1016.7,1014,NA,NA,19.9,29.8,No,No
2017-01-16,Woomera,18.5,38,0,NA,NA,SE,31,ENE,NNE,15,7,38,10,1012.2,1008.8,NA,NA,25.8,36,No,No
2017-01-17,Woomera,22.7,43.5,0,NA,NA,N,41,ENE,N,9,20,21,7,1008.5,1005.5,NA,NA,31.2,41.8,No,No
2017-01-18,Woomera,24.1,39.9,0,NA,NA,SE,67,SSE,SE,24,13,50,30,1009.3,1007.1,NA,2,26.5,36.7,No,No
2017-01-19,Woomera,26.4,41.9,0,NA,NA,SW,74,NNE,N,31,31,60,31,1006.7,1000.7,7,NA,29.8,40.2,No,Yes
2017-01-20,Woomera,22.1,27.6,11,NA,NA,S,52,SSW,S,35,26,82,58,1003.8,1006.8,5,2,22.8,25.4,Yes,No
2017-01-21,Woomera,16.6,31.8,0.2,NA,NA,SSE,39,SE,N,26,9,60,35,1012.3,1010.5,2,NA,20.5,29.2,No,No
2017-01-22,Woomera,20.3,36.5,0,NA,NA,NE,33,ENE,NNE,20,15,38,29,1010.8,1007.9,NA,1,27.1,34.5,No,No
2017-01-23,Woomera,26.8,38,0,NA,NA,WNW,91,N,WNW,26,19,33,32,1005,1003.6,5,3,30.9,37.1,No,Yes
2017-01-01,Albany,NA,21.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021,1018.8,NA,NA,NA,NA,No,No
2017-01-02,Albany,12,24,0,NA,NA,NA,NA,SSW,NA,17,NA,65,NA,1018.6,1016.1,1,NA,21.6,NA,No,No
2017-01-03,Albany,16.5,NA,0,NA,NA,NA,NA,E,NA,13,NA,56,NA,1013.7,1011.2,6,NA,24,NA,No,No
2017-01-04,Albany,NA,25.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.7,1008.5,NA,NA,NA,NA,No,No
2017-01-05,Albany,18,23.8,0,NA,NA,NA,NA,SW,NA,19,NA,81,NA,1004.2,1000.7,1,NA,21.8,NA,No,No
2017-01-06,Albany,12.5,20.8,0,NA,NA,NA,NA,NW,NA,19,NA,78,NA,1004.8,1004.3,6,NA,17,NA,No,Yes
2017-01-07,Albany,15,19.1,1.6,NA,NA,NA,NA,W,NA,13,NA,90,NA,1011.9,1011.4,8,NA,16,NA,Yes,No
2017-01-08,Albany,11.4,20.9,0,NA,NA,NA,NA,NA,NA,0,NA,76,NA,1014.6,1012.7,7,NA,17.2,NA,No,No
2017-01-09,Albany,12.9,22.2,0,NA,NA,NA,NA,NNE,NA,4,NA,70,NA,1015.7,1013.2,1,NA,18.9,NA,No,No
2017-01-10,Albany,15.2,23.8,0,NA,NA,NA,NA,SSW,NA,4,NA,72,NA,1015.6,1013.8,1,NA,19.4,NA,No,No
2017-01-11,Albany,17.5,23.1,0,NA,NA,NA,NA,NW,NA,11,NA,80,NA,1009,1002.5,5,NA,20.2,NA,No,No
2017-01-12,Albany,15,20.4,0.6,NA,NA,NA,NA,SW,NA,46,NA,63,NA,1004.2,1006.1,6,NA,19,NA,No,No
2017-01-13,Albany,15.5,20.8,0,NA,NA,NA,NA,WSW,NA,19,NA,62,NA,1015.7,1015.8,8,NA,16.8,NA,No,No
2017-01-14,Albany,15.5,23.8,0,NA,NA,NA,NA,SSW,NA,13,NA,62,NA,1017.3,1012.7,1,NA,20.8,NA,No,No
2017-01-15,Albany,17,22.7,0,NA,NA,NA,NA,SW,NA,13,NA,83,NA,1009.3,1007.5,1,NA,20,NA,No,No
2017-01-16,Albany,15.7,19.9,0,NA,NA,NA,NA,SW,NA,15,NA,68,NA,1011.2,1012.6,5,NA,18.9,NA,No,No
2017-01-17,Albany,15.5,NA,0,NA,NA,NA,NA,SE,NA,9,NA,50,NA,1018.4,1017.6,6,NA,17.2,NA,No,NA
2017-01-18,Albany,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015.4,1009,NA,NA,NA,NA,NA,No
2017-01-19,Albany,13.5,19.2,0.4,NA,NA,NA,NA,SSW,NA,35,NA,73,NA,1011,1011.5,7,NA,18,NA,No,No
2017-01-20,Albany,15.2,21.5,0,NA,NA,NA,NA,SSW,NA,4,NA,57,NA,1013.5,1011.7,1,NA,19.2,NA,No,No
2017-01-21,Albany,13.1,23,0,NA,NA,NA,NA,S,NA,2,NA,72,NA,1010.6,1008.5,1,NA,20,NA,No,No
2017-01-22,Albany,15.4,20.2,0.2,NA,NA,NA,NA,W,NA,31,NA,72,NA,1009.7,1010.1,7,NA,19,NA,No,No
2017-01-23,Albany,13.5,19,0.8,NA,NA,NA,NA,WSW,NA,22,NA,63,NA,1016,1017.1,5,NA,17.3,NA,No,No
2017-01-01,Witchcliffe,8.8,25.9,0,NA,NA,SSE,41,E,SE,13,24,59,45,1019.4,1016.2,NA,NA,18.3,23.9,No,No
2017-01-02,Witchcliffe,12.4,32.2,0,NA,NA,SSE,30,ESE,SE,13,19,49,38,1015.5,1013.3,NA,NA,23.6,30.1,No,No
2017-01-03,Witchcliffe,13.5,34.2,0,NA,NA,SE,46,ENE,SSE,6,22,47,38,1012.5,1011,NA,NA,25.4,29.9,No,No
2017-01-04,Witchcliffe,17.7,32.8,0,NA,NA,SE,39,SE,SE,19,20,57,46,1010.1,1006.4,NA,NA,24.5,30.2,No,No
2017-01-05,Witchcliffe,16.7,23.7,0,NA,NA,WSW,56,SW,WNW,13,20,65,59,1006.9,1005.3,NA,NA,20.3,23.1,No,Yes
2017-01-06,Witchcliffe,13,20.9,2.8,NA,NA,WSW,52,SW,SW,19,24,74,65,1009.8,1009.9,NA,NA,16.7,18,Yes,No
2017-01-07,Witchcliffe,15.1,22.4,0,NA,NA,WSW,35,SSW,SW,13,20,61,51,1013.4,1012.3,NA,NA,17.8,20.7,No,No
2017-01-08,Witchcliffe,8.5,24.6,0,NA,NA,SSE,35,SE,SSE,15,20,62,46,1014.8,1012.9,NA,NA,18,23.3,No,No
2017-01-09,Witchcliffe,11.1,27.8,0,NA,NA,SSE,43,ESE,SSE,15,24,61,52,1014.9,1012.4,NA,NA,20.2,24.7,No,No
2017-01-10,Witchcliffe,14.4,25.9,0,NA,NA,SSE,43,SE,SSE,22,24,64,52,1014.6,1012.6,NA,NA,21,24.2,No,No
2017-01-11,Witchcliffe,13.3,30.8,0,NA,NA,SW,35,ESE,WSW,11,17,54,33,1007.9,1003.8,NA,NA,22.7,29.4,No,Yes
2017-01-12,Witchcliffe,14.8,21.1,1.6,NA,NA,SSW,50,SW,SSW,24,26,62,52,1008,1010.1,NA,NA,18.3,17.9,Yes,No
2017-01-13,Witchcliffe,14.6,23.3,0,NA,NA,S,33,S,SSW,7,20,51,42,1016.5,1015.2,NA,NA,17.3,21.9,No,No
2017-01-14,Witchcliffe,11,29.6,0,NA,NA,SE,28,E,SSW,7,13,54,40,1015.6,1012.7,NA,NA,20.1,28.1,No,No
2017-01-15,Witchcliffe,16.6,26.9,0,NA,NA,SSE,39,SSE,S,20,20,66,42,1010.7,1009,NA,NA,20.7,24.8,No,No
