Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2013-10-13,NorfolkIsland,13.1,21,0,5.6,10.4,NNE,37,NNE,ENE,13,15,61,59,1023,1020.3,4,4,18.5,18.7,No,No
2013-10-14,NorfolkIsland,16.3,22,0,5.2,10.2,N,57,N,N,24,24,78,73,1017.2,1013.5,5,4,20.3,21.2,No,Yes
2013-10-15,NorfolkIsland,16.2,19.8,12.8,5.6,8.8,NNW,59,SW,SW,26,28,75,54,1015.5,1016.4,6,3,17.3,17.7,Yes,No
2013-10-16,NorfolkIsland,13.4,19.2,0,7,11.9,S,31,SE,SE,15,13,46,50,1025,1024.3,2,1,17.2,18.1,No,No
2013-10-17,NorfolkIsland,13.4,20,0,6,10.9,ENE,39,ENE,ENE,24,24,51,54,1027,1025.3,5,4,18.7,18.6,No,No
2013-10-18,NorfolkIsland,15.5,20.7,0,6,8.8,ENE,41,ENE,NE,19,24,63,53,1026.7,1025,7,1,18.5,19.6,No,No
2013-10-19,NorfolkIsland,16,20.9,0,6.4,11,E,52,E,E,30,35,54,59,1027.2,1025.1,1,2,19.3,18.9,No,No
2013-10-20,NorfolkIsland,15.1,20.7,0,7,11.4,E,48,E,ESE,28,26,60,60,1025.9,1023.7,1,1,18.9,18.6,No,No
2013-10-21,NorfolkIsland,13.9,20.7,0,7.2,11.6,E,41,ESE,E,17,28,59,50,1024.1,1021.9,5,1,18.4,19.1,No,No
2013-10-22,NorfolkIsland,13.4,20.5,0,6,12.3,SE,31,E,SE,19,19,59,60,1022.4,1021,1,1,19,19.3,No,No
2013-10-23,NorfolkIsland,14,21.1,0,6.8,12.1,ENE,33,ENE,NE,20,20,71,61,1022.3,1020.7,3,1,19.6,19.4,No,No
2013-10-24,NorfolkIsland,15.4,22,0,5.8,11.5,NE,33,NNE,NE,19,17,76,76,1020.1,1018.2,3,3,19.5,20.8,No,No
2013-10-25,NorfolkIsland,18.6,23.6,0,4.6,10.7,NNE,28,NNE,NE,15,13,81,76,1018.5,1017.9,4,4,20.8,21.7,No,No
2013-10-26,NorfolkIsland,17.5,20.8,0,5,7.3,ESE,31,ESE,SE,19,19,84,79,1019.1,1016.6,7,7,19.1,19.9,No,No
2013-10-27,NorfolkIsland,16.4,21.1,0,3.6,6.8,SE,37,SE,SE,19,20,80,71,1017.2,1016,7,7,18.7,19.1,No,No
2013-10-28,NorfolkIsland,15,20.6,0,5,11.6,S,35,SE,SSE,19,13,53,58,1020.2,1019.3,3,2,18.8,19,No,No
2013-10-29,NorfolkIsland,14.6,20.3,0,5.8,4.5,E,30,E,ESE,15,13,60,65,1021.4,1019.5,3,6,19.3,18.2,No,No
2013-10-30,NorfolkIsland,14.5,21.9,0,3,10.1,N,35,NNE,NNE,19,22,70,63,1019.8,1016.6,6,7,19.5,19.9,No,Yes
2013-10-31,NorfolkIsland,16.4,22.3,6.6,5.4,6.2,NW,41,NW,NW,11,26,92,80,1015.7,1013.2,7,4,17.7,20.9,Yes,No
2013-11-01,NorfolkIsland,16.6,21.1,0.4,4,11.4,SW,35,SSW,SW,24,22,67,55,1016.1,1015.4,5,1,19.4,19.9,No,Yes
2013-11-02,NorfolkIsland,14.4,20.3,1.4,6.4,9.3,SE,31,SE,ESE,15,19,58,52,1019.4,1017.9,3,2,18.1,19.4,Yes,Yes
2013-11-03,NorfolkIsland,14.2,19.7,3.4,6.6,9.3,SSE,31,ENE,SE,9,15,72,60,1020.4,1018.6,7,3,16.8,18.6,Yes,No
2013-11-04,NorfolkIsland,12.4,21.7,0,4.6,10.5,NNE,33,NNW,NE,11,15,62,64,1018.6,1016.4,3,2,18.1,19.4,No,Yes
2013-11-05,NorfolkIsland,13.9,20.6,3.4,5,7.5,W,54,WSW,SW,19,28,73,56,1014.5,1013.5,7,3,17.2,19.2,Yes,Yes
2013-11-06,NorfolkIsland,14.9,20.7,2.2,5.8,10.1,WSW,52,WSW,SW,30,28,66,52,1014.3,1013.7,5,2,18.2,19.4,Yes,No
2013-11-07,NorfolkIsland,14.1,21,0.4,6.8,9.1,WSW,41,W,SW,19,26,69,58,1015.1,1013.2,5,3,18.1,20.3,No,No
2013-11-08,NorfolkIsland,15.8,21.1,0,5.6,11,S,39,SW,S,20,26,62,63,1016,1015.7,2,NA,19,20.6,No,No
2013-11-09,NorfolkIsland,16.2,20.4,0,7,6,SE,31,SE,S,13,20,59,55,1018.5,1017.7,7,1,19,19.7,No,No
2013-11-10,NorfolkIsland,13.9,21.2,0,5.4,5.6,SE,28,SSE,S,9,17,58,58,1018.6,1017,7,6,18.3,19.5,No,No
2013-11-11,NorfolkIsland,15.9,21.3,0,4.6,1,SE,30,SE,SE,13,15,60,52,1020.1,1019.6,8,7,18.6,19.7,No,No
2013-11-12,NorfolkIsland,16.1,21.6,0,5.8,9.6,E,37,E,SSE,24,15,53,63,1021.7,1020.5,7,3,19.7,20.7,No,No
2013-11-13,NorfolkIsland,16.7,22,0,5.4,6.7,E,37,E,ESE,15,17,68,70,1021,1019.7,7,6,19.2,20.1,No,No
2013-11-14,NorfolkIsland,17.1,21.7,0,4.6,12.4,E,50,E,E,35,30,59,59,1021,1019.3,1,1,20.4,20,No,No
2013-11-15,NorfolkIsland,15.3,21.8,0,7.6,7.2,E,39,ENE,ENE,22,20,54,67,1019.3,1016.9,6,6,20.3,19.9,No,No
2013-11-16,NorfolkIsland,18,21.8,0,5.8,2.4,NE,52,ENE,NE,24,30,80,73,1015.6,1013.2,8,7,19.5,20.5,No,Yes
2013-11-17,NorfolkIsland,17.9,22.9,1.8,3.8,6.2,NNE,37,NE,NNE,22,20,83,84,1014.7,1013.8,6,7,21.2,21.9,Yes,No
2013-11-18,NorfolkIsland,18.5,23.9,0.2,3,5.9,ENE,35,NE,NNE,9,19,79,88,1017.5,1015.8,6,7,22.3,21.5,No,Yes
2013-11-19,NorfolkIsland,19.2,22.2,6.8,4,0.3,ENE,52,E,NNE,35,17,94,93,1012.4,1008.8,8,8,19.7,19.3,Yes,Yes
2013-11-20,NorfolkIsland,16.9,24,67,2.6,9.2,W,46,W,W,24,9,71,57,1006.6,1004.6,7,4,19.7,23.6,Yes,Yes
2013-11-21,NorfolkIsland,16.8,23.1,5.2,4.4,12.8,SE,31,SSE,SE,13,15,76,75,1005.2,1005.1,3,4,21.5,21.9,Yes,Yes
2013-11-22,NorfolkIsland,17.9,21.8,1.4,5.2,4.2,E,52,ESE,ESE,24,28,87,75,1009.3,1009.4,7,7,19.3,21.1,Yes,Yes
2013-11-23,NorfolkIsland,17.9,22.2,2.4,5,3.9,ESE,48,ESE,ESE,22,26,81,74,1013.8,1012.2,7,7,20,20.6,Yes,Yes
2013-11-24,NorfolkIsland,17.6,22.8,1.4,3.8,1.2,ESE,31,ESE,ESE,13,15,92,82,1013.3,1010.9,8,7,19.4,22.5,Yes,Yes
2013-11-25,NorfolkIsland,17.6,23.1,2.6,3,4.9,NW,35,N,NW,13,22,78,81,1008.7,1006.7,6,7,22.3,22.2,Yes,No
2013-11-26,NorfolkIsland,20.2,24.8,1,3.4,6.9,NW,31,SW,NW,11,20,80,79,1007.4,1005.5,7,3,21.9,23.7,No,Yes
2013-11-27,NorfolkIsland,19,22.8,4.8,3.8,12.5,SW,43,W,SW,19,30,71,70,1006.5,1005.9,1,2,21,21.2,Yes,Yes
2013-11-28,NorfolkIsland,16.5,22.8,1.6,7.6,12.4,W,48,W,WSW,24,28,65,69,1008.9,1008.1,2,3,20.7,21,Yes,No
2013-11-29,NorfolkIsland,17.7,23,0,7,12.8,WNW,31,WSW,NW,15,17,69,65,1014.3,1013.7,1,2,21,21.9,No,No
2013-11-30,NorfolkIsland,18.5,24,0,5.4,12.3,NW,35,NW,NNW,22,19,68,68,1016,1014.9,5,7,22.2,22.7,No,No
2013-12-01,NorfolkIsland,20.1,23.9,0,NA,3.1,NNE,39,NNE,NNE,22,20,79,82,1015.9,1013.4,6,8,22.7,22.1,No,Yes
2013-12-02,NorfolkIsland,18.8,23.4,28.8,NA,5.7,NNE,46,NW,WSW,13,13,96,70,1010.5,1009.3,8,6,18.8,22.5,Yes,No
2013-12-03,NorfolkIsland,16.3,24.5,0.2,NA,11.4,N,43,N,NNW,17,20,55,58,1009.7,1007.5,1,7,21.4,22.6,No,Yes
2013-12-04,NorfolkIsland,18.9,23.8,2.6,NA,10.9,N,48,WNW,WNW,19,26,78,70,1007.9,1007.7,1,2,22.1,22.7,Yes,No
2013-12-05,NorfolkIsland,17.3,23.6,0,NA,11.9,W,28,W,WNW,15,17,74,62,1011.1,1010.2,3,1,21.5,22.3,No,No
2013-12-06,NorfolkIsland,18.3,24.7,0,4.4,11.3,NNW,31,NNW,NNW,19,17,74,74,1012.5,1011.8,7,2,22.4,23.8,No,No
2013-12-07,NorfolkIsland,17.8,22.9,0.4,5.6,8.2,SSW,41,S,SSW,19,20,68,59,1015.8,1015.6,7,1,20.6,21.9,No,No
2013-12-08,NorfolkIsland,16.9,22.4,0,7,12.5,SW,33,SSW,S,17,20,52,54,1016.3,1014.9,2,3,20.1,21.6,No,No
2013-12-09,NorfolkIsland,16.6,22.7,0,7.2,7.3,SSE,35,SSE,SE,15,20,67,52,1016.5,1014.6,7,1,20.3,21.7,No,No
2013-12-10,NorfolkIsland,15.4,22.7,0,6.2,12.3,E,37,E,ESE,20,20,53,60,1016,1014.2,5,3,21.6,20.8,No,No
2013-12-11,NorfolkIsland,16.9,23.5,0,6,10.8,E,31,ESE,SE,13,17,77,71,1014.2,1013.1,5,5,21.3,22.1,No,No
2013-12-12,NorfolkIsland,16.4,23.5,0,6,9.9,E,31,E,SE,19,15,65,64,1012.6,1011.5,5,4,21.3,21.9,No,No
2013-12-13,NorfolkIsland,17.6,21.9,0,6.6,0.3,E,33,SE,ESE,13,20,72,72,1013.9,1012.6,7,7,20.5,21,No,No
2013-12-14,NorfolkIsland,18.2,22.6,0.4,1.6,2.8,E,30,E,E,19,17,68,71,1014.1,1013.8,7,7,21.5,21.4,No,No
2013-12-15,NorfolkIsland,19.1,23.3,0.2,4.2,8.8,SE,33,SE,SSE,19,20,80,78,1014.4,1013,6,5,21.5,21.9,No,No
2013-12-16,NorfolkIsland,18.9,23.8,0,4.8,10.6,SSE,35,SE,SE,17,20,76,69,1014.4,1013.6,4,5,22,22.5,No,No
2013-12-17,NorfolkIsland,18,23.2,0,7,11.8,SE,37,SE,SE,22,20,67,69,1016.7,1015.7,2,4,20.8,22.4,No,No
2013-12-18,NorfolkIsland,18.1,23.3,0,6.2,11.6,SE,33,SE,SE,17,20,68,65,1018.7,1017.8,3,6,22,21.7,No,No
2013-12-19,NorfolkIsland,18,22.7,0,7.8,11.2,SE,41,SSE,SE,20,28,54,63,1018.3,1017,1,7,21.7,20,No,No
2013-12-20,NorfolkIsland,18.2,22.7,0,7,12.8,SE,46,SSE,SSE,22,24,57,52,1017.8,1016.8,2,1,21.5,21.9,No,No
2013-12-21,NorfolkIsland,17.2,23.1,0,9.2,11,SE,39,SSE,SE,20,22,57,57,1016.8,1015.5,1,2,20.6,22.3,No,No
2013-12-22,NorfolkIsland,17.1,23.5,0,6.4,11,NA,NA,SSE,SSE,17,19,67,64,1018.6,1017.5,3,1,21,21.3,No,No
2013-12-23,NorfolkIsland,16.6,23.4,0,6.2,5.8,ESE,35,ESE,ESE,9,20,74,78,1019,1017.8,7,7,20.6,21.9,No,No
2013-12-24,NorfolkIsland,15.9,23.4,0,4.8,12.9,E,30,ESE,ENE,15,17,65,62,1018.7,1017.7,4,1,20.7,21.7,No,No
2016-01-17,Penrith,16.1,25.8,0.2,NA,NA,ENE,20,S,NE,11,7,NA,NA,NA,NA,NA,NA,20.8,25.1,No,No
2016-01-18,Penrith,15.9,29.8,0,NA,NA,NE,26,NNE,NNW,2,4,NA,46,NA,NA,NA,NA,21.1,28.3,No,No
2016-01-19,Penrith,17,35,0,NA,NA,NE,22,NA,NE,0,9,82,37,NA,NA,NA,NA,22.7,34,No,No
2016-01-20,Penrith,18.3,39.2,0,NA,NA,S,33,NA,NNW,0,9,67,31,NA,NA,NA,NA,25.7,38.3,No,No
2016-01-21,Penrith,22.2,40.1,0,NA,NA,S,65,NA,NNE,0,9,70,41,NA,NA,NA,NA,27.7,38.9,No,Yes
2016-01-22,Penrith,22.3,26.9,35.4,NA,NA,SW,19,SW,NE,6,7,98,89,NA,NA,NA,NA,23.2,25.5,Yes,Yes
2016-01-23,Penrith,21.8,28.7,14.2,NA,NA,SSE,44,S,S,4,20,95,70,NA,NA,NA,NA,26.3,26.1,Yes,Yes
2016-01-24,Penrith,19,24.4,2.2,NA,NA,ESE,20,SSW,NE,6,7,96,78,NA,NA,NA,NA,19.5,23.4,Yes,No
2016-01-25,Penrith,19.3,25.5,0.2,NA,NA,ESE,20,SW,SSE,4,13,90,82,NA,NA,NA,NA,22.1,24.7,No,No
2016-01-26,Penrith,20.4,29.4,0.6,NA,NA,E,26,SW,ESE,6,11,98,62,NA,NA,NA,NA,21.4,28.2,No,No
2016-01-27,Penrith,19.6,24.3,0.2,NA,NA,ENE,22,NE,WNW,2,4,92,77,NA,NA,NA,NA,22.8,23.4,No,No
2016-01-28,Penrith,20.8,31.4,0,NA,NA,N,19,N,NE,9,7,89,68,NA,NA,NA,NA,22.2,30,No,No
2016-01-29,Penrith,21.8,28.8,0,NA,NA,NW,59,E,SE,4,9,88,84,NA,NA,NA,NA,24.1,24.9,No,Yes
2016-01-30,Penrith,19.4,30.8,27,NA,NA,W,63,SSE,ESE,4,17,95,67,NA,NA,NA,NA,21.5,29.6,Yes,Yes
2016-01-31,Penrith,18,29.4,41.8,NA,NA,NNW,41,ENE,W,4,17,98,42,NA,NA,NA,NA,21.1,28.6,Yes,No
2016-02-01,Penrith,18.7,26.7,0.2,NA,NA,SSW,31,SSE,SW,2,11,75,60,NA,NA,NA,NA,20.2,24,No,No
2016-02-02,Penrith,15.5,29.8,0.2,NA,NA,ESE,24,SSW,ENE,6,4,81,44,NA,NA,NA,NA,20.6,28.5,No,No
2016-02-03,Penrith,17.5,32.5,0,NA,NA,S,35,E,NW,2,7,84,53,NA,NA,NA,NA,21.4,31.3,No,No
2016-02-04,Penrith,18.7,24.9,1,NA,NA,SSE,44,SSW,S,15,20,90,64,NA,NA,NA,NA,20.2,23.4,No,No
2016-02-05,Penrith,18.5,25.9,0,NA,NA,SE,44,S,SSE,15,24,68,51,NA,NA,NA,NA,20.8,24.9,No,No
2016-02-06,Penrith,18.4,26.9,0,NA,NA,ESE,33,SSW,E,11,11,71,69,NA,NA,NA,NA,20.9,25.6,No,No
2016-02-07,Penrith,17.6,28.4,0,NA,NA,ESE,20,SSW,SE,6,7,86,55,NA,NA,NA,NA,21.4,27.2,No,No
2016-02-08,Penrith,16.8,31,0,NA,NA,ESE,26,NA,WSW,0,4,82,47,NA,NA,NA,NA,21.5,29.4,No,No
2016-02-09,Penrith,19.6,28.5,0,NA,NA,S,26,SSW,E,9,15,77,54,NA,NA,NA,NA,23.4,26.8,No,No
2016-02-10,Penrith,17.5,32.1,0,NA,NA,NNE,31,NE,NE,4,6,80,47,NA,NA,NA,NA,22.1,30.8,No,No
2016-02-11,Penrith,17.9,30.9,0,NA,NA,ENE,30,S,E,7,9,83,49,NA,NA,NA,NA,22.5,29.5,No,No
2016-02-12,Penrith,19.8,32,0,NA,NA,N,26,SE,NNW,6,9,83,46,NA,NA,NA,NA,24.6,30.3,No,No
2016-02-13,Penrith,19.3,NA,0,NA,NA,NA,NA,NNE,NA,7,NA,81,NA,NA,NA,NA,NA,23.4,NA,No,NA
2016-02-14,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-15,Penrith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-16,Penrith,NA,29.6,NA,NA,NA,ESE,35,S,ESE,13,15,48,48,NA,NA,NA,NA,26.5,26.7,NA,No
2016-02-17,Penrith,17.7,28.2,0,NA,NA,E,30,S,NE,6,9,73,46,NA,NA,NA,NA,19.3,26.5,No,No
2016-02-18,Penrith,16,29.6,0,NA,NA,ENE,30,SSW,ENE,6,9,76,47,NA,NA,NA,NA,18.8,27.9,No,No
2016-02-19,Penrith,18.8,34.8,0,NA,NA,ENE,28,N,ENE,4,9,79,47,NA,NA,NA,NA,23.5,32.4,No,No
2016-02-20,Penrith,23.4,29.6,0,NA,NA,S,52,S,ESE,15,9,75,60,NA,NA,NA,NA,23.9,29,No,No
2016-02-21,Penrith,20.6,30.6,0.4,NA,NA,ESE,31,S,E,7,7,84,61,NA,NA,NA,NA,22.6,28.6,No,No
2016-02-22,Penrith,19.9,32.5,0,NA,NA,NNW,33,NE,NE,4,13,86,49,NA,NA,NA,NA,23.7,31.2,No,No
2016-02-23,Penrith,19.2,33.6,0,NA,NA,NE,28,SSE,NE,6,7,84,39,NA,NA,NA,NA,23.5,32.4,No,No
2016-02-24,Penrith,18.4,37.5,0,NA,NA,E,28,S,N,6,11,86,33,NA,NA,NA,NA,22.7,35.3,No,No
2016-02-25,Penrith,19.7,42.2,0,NA,NA,NNW,33,NNE,N,4,11,81,25,NA,NA,NA,NA,23.9,41.1,No,No
2016-02-26,Penrith,22.4,28.4,0,NA,NA,S,35,S,SE,17,13,69,62,NA,NA,NA,NA,25.7,26.8,No,No
2016-02-27,Penrith,21.1,30,0,NA,NA,ESE,30,S,ESE,9,17,82,51,NA,NA,NA,NA,23.6,28.4,No,No
2016-02-28,Penrith,18.7,31,0,NA,NA,ESE,28,S,W,4,7,78,41,NA,NA,NA,NA,22.8,29.8,No,No
2016-02-29,Penrith,18.1,28.7,0,NA,NA,ESE,26,S,ESE,6,15,76,56,NA,NA,NA,NA,22.8,25.8,No,No
2016-03-01,Penrith,19.2,31.1,0,NA,NA,ENE,28,S,NNE,6,7,89,53,NA,NA,NA,NA,21.7,29.4,No,No
2016-03-02,Penrith,17.8,34.5,0,NA,NA,ENE,26,SSE,NNE,6,9,85,39,NA,NA,NA,NA,21.2,32.5,No,No
2016-03-03,Penrith,19.8,35.4,0,NA,NA,E,35,ESE,NNE,4,9,84,36,NA,NA,NA,NA,24,33.8,No,No
2016-03-04,Penrith,19.4,32.1,0,NA,NA,NNE,39,ESE,NNE,4,9,87,48,NA,NA,NA,NA,23.8,31,No,No
2016-03-05,Penrith,17.6,34,0,NA,NA,ENE,26,SE,N,4,9,84,37,NA,NA,NA,NA,21.9,32,No,No
2016-03-06,Penrith,17.2,33.2,0,NA,NA,E,31,S,N,7,13,84,44,NA,NA,NA,NA,21.5,31.6,No,No
2016-03-07,Penrith,18.7,34.1,0,NA,NA,ESE,30,SW,NW,4,7,87,49,NA,NA,NA,NA,22.8,32,No,No
2016-03-08,Penrith,21.2,32,0,NA,NA,NE,33,SW,NE,4,11,81,38,NA,NA,NA,NA,24.1,30.3,No,No
2016-03-09,Penrith,21.2,35.6,0,NA,NA,NA,NA,NE,NE,4,9,82,41,NA,NA,NA,NA,24.5,35.4,No,No
2016-03-10,Penrith,21.8,33.2,0,NA,NA,SE,26,SE,SE,2,13,71,53,NA,NA,NA,NA,25.8,31.7,No,No
2016-03-11,Penrith,23.3,31.1,0,NA,NA,WSW,30,SSW,SSE,7,6,87,56,NA,NA,NA,NA,23.7,28.7,No,Yes
2016-03-12,Penrith,21.3,34.1,1.4,NA,NA,ENE,22,NA,NE,0,7,81,37,NA,NA,NA,NA,23.9,33.1,Yes,No
2016-03-13,Penrith,21.7,32.8,0,NA,NA,ENE,31,S,NNE,6,6,80,38,NA,NA,NA,NA,24.3,31.9,No,No
2016-03-14,Penrith,21.1,34,0,NA,NA,SSE,57,NE,ESE,2,9,87,45,NA,NA,NA,NA,22.7,33.1,No,No
2016-03-15,Penrith,21.9,26.1,0.8,NA,NA,S,28,S,WSW,11,6,76,87,NA,NA,NA,NA,21.9,22.7,No,Yes
2016-03-16,Penrith,18.6,28.3,3,NA,NA,SE,30,S,SE,11,7,94,46,NA,NA,NA,NA,19.8,27.5,Yes,Yes
2016-03-17,Penrith,18.7,28.2,3.6,NA,NA,NNE,22,S,NE,4,15,87,58,NA,NA,NA,NA,21.4,27.4,Yes,No
2016-03-18,Penrith,17.7,30.1,0,NA,NA,NW,46,NE,N,4,20,95,64,NA,NA,NA,NA,20.2,28.3,No,No
2016-03-19,Penrith,11.6,25.4,0.8,NA,NA,ESE,30,NE,NNE,2,9,56,30,NA,NA,NA,NA,17.7,24.4,No,No
2016-03-20,Penrith,16.8,25.1,0,NA,NA,SE,37,SSW,SE,9,15,54,49,NA,NA,NA,NA,19,22,No,Yes
2016-03-21,Penrith,15.5,22.9,3.2,NA,NA,SE,30,S,SE,6,7,82,78,NA,NA,NA,NA,17.3,19,Yes,No
2016-03-22,Penrith,15.2,26.3,0,NA,NA,SSE,39,SSW,S,13,15,61,43,NA,NA,NA,NA,19.4,24.2,No,No
2016-03-23,Penrith,13.6,27.9,0,NA,NA,N,22,ESE,ENE,4,7,70,38,NA,NA,NA,NA,18,26.2,No,No
2016-03-24,Penrith,15.7,30.6,0,NA,NA,ENE,31,SW,NW,2,7,74,28,NA,NA,NA,NA,18.3,29.1,No,No
2016-03-25,Penrith,16.2,26.8,0,NA,NA,NNE,19,S,NNW,2,9,73,57,NA,NA,NA,NA,18.2,23.6,No,No
2016-03-26,Penrith,16.9,30,0,NA,NA,ENE,30,N,E,4,9,80,41,NA,NA,NA,NA,19.7,28.5,No,No
2016-03-27,Penrith,16.9,26.9,0,NA,NA,SE,31,S,E,6,17,88,61,NA,NA,NA,NA,20.6,25.4,No,No
2016-03-28,Penrith,19.5,27.5,0,NA,NA,SE,19,SSW,ENE,7,6,83,58,NA,NA,NA,NA,21.2,27.2,No,No
2016-03-29,Penrith,20.7,23.6,0,NA,NA,SSE,11,SE,SE,4,7,82,97,NA,NA,NA,NA,21.4,21.3,No,Yes
2016-03-30,Penrith,17.6,27.9,3.8,NA,NA,NW,33,NA,W,0,9,76,40,NA,NA,NA,NA,20.4,25.8,Yes,No
2016-03-31,Penrith,13.3,27.5,0.2,NA,NA,ESE,26,NNE,E,2,7,66,37,NA,NA,NA,NA,17.6,26.3,No,No
2016-04-01,Penrith,16.2,30.1,0,NA,NA,NE,26,NNE,NE,2,9,78,38,NA,NA,NA,NA,19.2,28.2,No,No
2016-04-02,Penrith,14.5,32,0,NA,NA,SSE,31,NA,SSE,0,6,66,23,NA,NA,NA,NA,17.9,31,No,No
2016-08-04,Richmond,9.8,16.6,4.6,1.5,NA,SE,50,SSW,SSE,19,20,89,81,1024.9,1025.5,8,8,10.9,14,Yes,Yes
2016-08-05,Richmond,8,15.8,6.8,1.2,NA,ESE,26,NA,SE,0,9,89,73,1031.1,1028.2,8,8,10.8,14.5,Yes,No
2016-08-06,Richmond,6.8,16.4,0,NA,NA,E,22,NNE,NNW,2,7,98,59,1029.3,1026.3,7,7,10.2,15.9,No,No
2016-08-07,Richmond,8.5,18.2,0,NA,NA,WSW,31,NNE,E,6,2,98,55,1027.4,1024.3,8,8,10.8,16.6,No,No
2016-08-08,Richmond,3.1,18.9,0,3.7,NA,NE,20,NNE,NE,4,7,97,48,1026.8,1022.6,NA,NA,8.3,18.7,No,No
2016-08-09,Richmond,2.9,19.4,0,1.8,NA,S,48,NNE,ENE,2,6,97,56,1023.3,1017.5,NA,NA,8,18.9,No,No
2016-08-10,Richmond,7.9,24.9,0.2,1.6,NA,N,44,NNE,NNW,11,19,57,35,1015.8,1011.2,NA,4,17.5,24.3,No,No
2016-08-11,Richmond,8.3,20.9,0,4.2,NA,WNW,41,NW,WNW,19,20,47,31,1019.1,1017.2,NA,NA,15.1,19.5,No,No
2016-08-12,Richmond,-0.3,18.6,0,3.8,NA,NNE,31,E,NNE,6,20,78,35,1024.8,1019.2,NA,NA,7.3,18.2,No,No
2016-08-13,Richmond,2.8,20.3,0,NA,NA,NW,20,NE,NNE,7,6,64,39,1022.9,1020.2,NA,2,11.6,18.9,No,No
2016-08-14,Richmond,1.2,19.6,0,NA,NA,ESE,22,NA,NE,0,9,76,43,1028.2,1026.9,NA,1,10.8,19.2,No,No
2016-08-15,Richmond,3.1,21.1,0,6.2,NA,NE,26,WNW,ENE,2,15,98,48,1033.2,1029.1,7,NA,8.1,20.3,No,No
2016-08-16,Richmond,3.9,23.2,0,2,NA,NE,19,NA,ENE,0,11,99,42,1031.3,1025,5,NA,8.5,22.7,No,No
2016-08-17,Richmond,4,24.3,0,2.2,NA,WNW,19,ENE,NNW,9,13,75,31,1026.3,1021.6,NA,NA,13.9,23.9,No,No
2016-08-18,Richmond,4.7,23.4,0,2.8,NA,NE,24,NE,NE,6,13,76,33,1024.5,1019.9,NA,NA,12.5,23,No,No
2016-08-19,Richmond,3.8,23.4,0,2.8,NA,WSW,48,NA,NNW,0,19,74,45,1020.3,1013.8,NA,8,12,21.8,No,No
2016-08-20,Richmond,8.7,18,0,NA,NA,W,57,WSW,W,22,39,49,30,1015.7,1014.4,NA,NA,14.3,16.7,No,No
2016-08-21,Richmond,0.9,19.2,0,NA,NA,ESE,22,ENE,ESE,6,9,65,40,1020.2,1016.4,NA,NA,11.1,18.6,No,No
2016-08-22,Richmond,5.2,12.7,0,10.8,NA,WSW,26,N,E,6,6,91,86,1017.5,1015.2,NA,8,8.6,11.3,No,Yes
2016-08-23,Richmond,4.2,17.5,3,1,NA,SW,26,NNW,S,2,9,99,52,1014.7,1013.3,2,7,9.5,17,Yes,No
2016-08-24,Richmond,9.4,12.6,0.6,1.6,NA,SSW,37,WSW,SSW,11,17,98,98,1013.8,1007.4,8,8,11.3,11.9,No,Yes
2016-08-25,Richmond,8.5,17.9,31.6,0,NA,W,31,NW,SSW,6,13,79,44,1011.2,1010.3,8,2,11.1,16.6,Yes,No
2016-08-26,Richmond,2.3,17.5,0,2.2,NA,S,30,NA,SSE,0,13,73,39,1019.2,1017.4,NA,8,10.6,16.3,No,No
2016-08-27,Richmond,1.3,19.6,0,NA,NA,E,28,NNE,NE,6,13,80,40,1024,1019.5,NA,NA,8.8,19.1,No,No
2016-08-28,Richmond,0.3,20.2,0,NA,NA,SSE,30,E,SSW,9,15,76,30,1023.3,1020.3,NA,NA,10.3,19.8,No,No
2016-08-29,Richmond,2.3,18.9,0,7.6,NA,NE,17,NA,N,0,7,89,41,1027.6,1024.7,NA,NA,8.7,18.4,No,No
2016-08-30,Richmond,6.4,22.8,0,1.2,NA,NNE,26,NE,NE,2,15,91,52,1026.8,1022.2,NA,NA,11.4,22.3,No,No
2016-08-31,Richmond,10.9,24.1,0,1.6,NA,NNW,46,NE,N,15,28,75,59,1018.7,1014.3,1,4,17.1,21.8,No,No
2016-09-01,Richmond,6.8,22.5,0,2.8,NA,ENE,24,ESE,ENE,4,9,75,46,1020.4,1014.7,NA,1,15.5,21.1,No,Yes
2016-09-02,Richmond,13.3,17.8,13.2,2,NA,W,17,S,W,6,6,99,98,1011.7,1006.2,8,8,13.7,14.6,Yes,Yes
2016-09-03,Richmond,13.1,18.6,17.4,NA,NA,WNW,67,WNW,WNW,26,28,57,52,999.9,1006.8,6,7,17.4,17.4,Yes,No
2016-09-04,Richmond,7.8,20.5,0,NA,NA,S,26,WSW,SW,15,9,53,39,1021.6,1021.8,NA,NA,15.9,20,No,No
2016-09-05,Richmond,4.2,21.3,0,7.8,NA,ENE,20,E,ESE,7,13,78,41,1030.6,1026.6,NA,NA,12.1,20.7,No,No
